created_at,source,target
2022-11-22 19:19:12,leo2etil1,MauricioCostaRS
2022-11-22 19:19:13,Weslley02374166,MarcianoBrito13
2022-11-22 19:19:14,Andreaasiss0303,_Janoninho
2022-11-22 19:19:18,AndreaSemeler,Karinegtoledo
2022-11-22 19:19:20,toimdacacamba,_Janoninho
2022-11-22 19:19:21,King_Napoleao,goncalves273
2022-11-22 19:19:23,jchaves1111,Lindasod
2022-11-22 19:19:25,laercioclp,marianelazaro
2022-11-22 19:19:27,Ritynhaa_silva,lazarorosa25
2022-11-22 19:19:27,Cizinhah,cesarcalejon1
2022-11-22 19:19:31,marileia2141,psy_fps
2022-11-22 19:19:35,Ritynhaa_silva,euailze
2022-11-22 19:19:36,BobNoza,cesarcalejon1
2022-11-22 19:19:36,King_Napoleao,Douglasvet33
2022-11-22 19:19:38,AstralSandro,MarcianoBrito13
2022-11-22 19:19:40,LKurudez,_Janoninho
2022-11-22 19:19:43,laercioclp,ApenasTruthNews
2022-11-22 19:19:46,Ritynhaa_silva,cervejadgarrafa
2022-11-22 19:19:47,leo2etil1,Kaiqueporto32
2022-11-22 19:19:48,GiselyFelipe1,cesarcalejon1
2022-11-22 19:19:49,Arnaldo96251489,psy_fps
2022-11-22 19:19:50,Ritynhaa_silva,DREEZ_171
2022-11-22 19:20:01,Ritynhaa_silva,nadiaprado7
2022-11-22 19:20:02,MarciaF84658325,_Janoninho
2022-11-22 19:20:02,RCLconservadora,EMorengueira
2022-11-22 19:20:04,CostaReservista,Suzano_info
2022-11-22 19:20:05,King_Napoleao,leojardels
2022-11-22 19:20:07,Weslley02374166,MarcianoBrito13
2022-11-22 19:20:09,laercioclp,Andrisa01
2022-11-22 19:20:09,RosenaraCoelho,JoaquinTeixeira
2022-11-22 19:20:13,AndreaSemeler,lugubremonotomo
2022-11-22 19:20:26,Malu230711,aro_marcia
2022-11-22 19:20:29,Arnaldo96251489,GleissonOpus
2022-11-22 19:20:31,leo2etil1,BaraoFarias
2022-11-22 19:20:31,laercioclp,AppelLuciano
2022-11-22 19:20:32,MeziatMarta,cesarcalejon1
2022-11-22 19:20:38,Arnaldo96251489,Edu210670
2022-11-22 19:20:40,laercioclp,izaiaasp
2022-11-22 19:20:46,RGLAMOUNIER,LeoniceMariana1
2022-11-22 19:20:50,CamilaValria8,MrochaNysoft
2022-11-22 19:20:50,laercioclp,martinha17_
2022-11-22 19:20:51,mariaau15487649,DadsDaughter777
2022-11-22 19:20:53,soniagregorio4,Kaiqueporto32
2022-11-22 19:20:56,amerciapps,consallys
2022-11-22 19:20:58,capiaudosertao,linapaulaqueir1
2022-11-22 19:21:01,Arnaldo96251489,goncalves273
2022-11-22 19:21:06,Arnaldo96251489,IvairSouza4
2022-11-22 19:21:12,Benedit74003442,vanzuty
2022-11-22 19:21:17,leo2etil1,FranLSNeto
2022-11-22 19:21:18,cruz15355282,LuizAlb29422030
2022-11-22 19:21:18,Benedit74003442,Edu210670
2022-11-22 19:21:20,soniagregorio4,FelipZimmer
2022-11-22 19:21:26,AndreaSemeler,alexfmotta
2022-11-22 19:21:33,Arnaldo96251489,Wagner_R_O
2022-11-22 19:21:33,leo2etil1,linapaulaqueir1
2022-11-22 19:21:37,MAnoizzz24,consallys
2022-11-22 19:21:40,edsalex,MauricioCostaRS
2022-11-22 19:21:42,laercioclp,Douglasvet33
2022-11-22 19:21:43,MAnoizzz24,euailze
2022-11-22 19:21:43,Simonegomes1981,eoliveira2003
2022-11-22 19:21:44,DayKSantos1,MauricioCostaRS
2022-11-22 19:21:44,JoaoAug79603415,leojardels
2022-11-22 19:21:46,WerbitchonA,BrunoCalixto22
2022-11-22 19:21:46,Arnaldo96251489,izaiaasp
2022-11-22 19:21:47,MAnoizzz24,lazarorosa25
2022-11-22 19:21:47,AndreaSemeler,LeoewalF
2022-11-22 19:21:48,laercioclp,sabinanogueira1
2022-11-22 19:21:48,MarioOl52769551,_Janoninho
2022-11-22 19:21:53,madelcostas,cesarcalejon1
2022-11-22 19:21:56,fabiolabarcela,lazarorosa25
2022-11-22 19:21:59,laercioclp,mara_selma
2022-11-22 19:22:02,fabiolabarcela,_Janoninho
2022-11-22 19:22:03,King_Napoleao,LueltonB
2022-11-22 19:22:13,carlostaurus99,_Janoninho
2022-11-22 19:22:15,leo2etil1,FranLSNeto
2022-11-22 19:22:17,marileia2141,John_N4varro
2022-11-22 19:22:18,Simonegomes1981,Flavian51746791
2022-11-22 19:22:20,leo2etil1,John_N4varro
2022-11-22 19:22:23,fabiolabarcela,consallys
2022-11-22 19:22:24,SBluhu,mmichelemartins
2022-11-22 19:22:24,Benedit74003442,izaiaasp
2022-11-22 19:22:29,fernandaitatiba,goncalves273
2022-11-22 19:22:30,fabiolabarcela,DREEZ_171
2022-11-22 19:22:31,soniagregorio4,Luisoli21929060
2022-11-22 19:22:32,laercioclp,E_PaKabah
2022-11-22 19:22:32,BobNoza,_Janoninho
2022-11-22 19:22:34,monemazza,JoaquinTeixeira
2022-11-22 19:22:36,fabiolabarcela,MarcelaSaraivas
2022-11-22 19:22:36,Adalgis51564937,_Janoninho
2022-11-22 19:22:37,gayLulista13,claudiofalatudo
2022-11-22 19:22:39,MAnoizzz24,DREEZ_171
2022-11-22 19:22:41,Benedit74003442,Christi59322080
2022-11-22 19:22:43,fabiolabarcela,cesarcalejon1
2022-11-22 19:22:44,MAnoizzz24,cervejadgarrafa
2022-11-22 19:22:48,EdilsonBispo10,_Janoninho
2022-11-22 19:22:49,madelcostas,_Janoninho
2022-11-22 19:22:51,GabyMalves,MauricioCostaRS
2022-11-22 19:22:51,BobNoza,_Janoninho
2022-11-22 19:22:53,mjmacul_lima,MauricioCostaRS
2022-11-22 19:22:54,RodrigoBOliveir,JoaquinTeixeira
2022-11-22 19:22:56,Andreaasiss0303,_Janoninho
2022-11-22 19:22:56,fabiolabarcela,buarqueana13
2022-11-22 19:22:58,bola1companhero,lazarorosa25
2022-11-22 19:22:59,ffranklinoliv27,EstelaEuMesmaSC
2022-11-22 19:23:00,leo2etil1,Karinegtoledo
2022-11-22 19:23:00,madelcostas,LucianaMSSanch1
2022-11-22 19:23:02,fabiolabarcela,cervejadgarrafa
2022-11-22 19:23:06,fabiolabarcela,AngelJones_13
2022-11-22 19:23:07,Weslley02374166,MarcianoBrito13
2022-11-22 19:23:11,leo2etil1,izaiaasp
2022-11-22 19:23:11,santossonia407,_Janoninho
2022-11-22 19:23:13,fabiolabarcela,daniduncan
2022-11-22 19:23:16,fabiolabarcela,TiciaEvans
2022-11-22 19:23:17,marileia2141,martinha17_
2022-11-22 19:23:20,Arnaldo96251489,cardoso_boni
2022-11-22 19:23:21,adrianacercan2,MauricioCostaRS
2022-11-22 19:23:23,fabiolabarcela,_Janoninho
2022-11-22 19:23:24,Arnaldo96251489,EMorengueira
2022-11-22 19:23:28,JcndoAmaral,marianelazaro
2022-11-22 19:23:29,fabiolabarcela,RonaldoJBBarros
2022-11-22 19:23:29,Arnaldo96251489,ApenasTruthNews
2022-11-22 19:23:34,fabiolabarcela,Cro_thom
2022-11-22 19:23:41,Arnaldo96251489,EndterPierre
2022-11-22 19:23:41,fabiolabarcela,euailze
2022-11-22 19:23:44,DruzianMonica,MarloneBHMG
2022-11-22 19:23:45,fabiolabarcela,_Janoninho
2022-11-22 19:23:45,gayLulista13,lazarorosa25
2022-11-22 19:23:46,twitaali,UdaJuris2022
2022-11-22 19:23:48,gayLulista13,cesarcalejon1
2022-11-22 19:23:50,adsrocha6,_Janoninho
2022-11-22 19:23:53,marileia2141,AlvesContabeis
2022-11-22 19:23:54,Dan_SK,consallys
2022-11-22 19:23:54,badvibeslg,MarcelaSaraivas
2022-11-22 19:23:54,fabiolabarcela,_Janoninho
2022-11-22 19:23:56,Arnaldo96251489,GgmAndrews
2022-11-22 19:23:56,gayLulista13,buarqueana13
2022-11-22 19:23:57,fabiolabarcela,lolaescreva
2022-11-22 19:23:58,JcndoAmaral,JoaquinTeixeira
2022-11-22 19:23:59,fabiolabarcela,fonncllau10
2022-11-22 19:23:59,gayLulista13,_Janoninho
2022-11-22 19:23:59,Dan_SK,CarlosS48442375
2022-11-22 19:24:01,gayLulista13,_Janoninho
2022-11-22 19:24:01,badvibeslg,_Janoninho
2022-11-22 19:24:02,fabiolabarcela,edsozx
2022-11-22 19:24:04,gayLulista13,_Janoninho
2022-11-22 19:24:04,MarileneOlivier,FelipZimmer
2022-11-22 19:24:05,fabiolabarcela,_Janoninho
2022-11-22 19:24:08,gayLulista13,_Janoninho
2022-11-22 19:24:09,leo2etil1,eoliveira2003
2022-11-22 19:24:10,ghmacambira,UdaJuris2022
2022-11-22 19:24:13,lupurpurina,lazarorosa25
2022-11-22 19:24:16,tri_jason,Elainnefaria1
2022-11-22 19:24:21,bola1companhero,_Janoninho
2022-11-22 19:24:21,DruzianMonica,Kaiqueporto32
2022-11-22 19:24:22,santossonia407,_Janoninho
2022-11-22 19:24:22,lupurpurina,_Janoninho
2022-11-22 19:24:24,gayLulista13,RonnyCombate
2022-11-22 19:24:26,Janaina61012387,MarcianoBrito13
2022-11-22 19:24:26,DruzianMonica,Wallcostajf
2022-11-22 19:24:27,lupurpurina,_Janoninho
2022-11-22 19:24:28,SBluhu,Wagner_R_O
2022-11-22 19:24:29,lupurpurina,_Janoninho
2022-11-22 19:24:30,leo2etil1,alexfmotta
2022-11-22 19:24:32,marta56028719,MarloneBHMG
2022-11-22 19:24:33,bot_corno,RonnyCombate
2022-11-22 19:24:34,bola1companhero,cesarcalejon1
2022-11-22 19:24:35,JosTeix36149984,lazarorosa25
2022-11-22 19:24:36,lupurpurina,euailze
2022-11-22 19:24:40,JosTeix36149984,consallys
2022-11-22 19:24:40,jchaves1111,claryene
2022-11-22 19:24:40,Repente40,marcosaraujjoo
2022-11-22 19:24:40,DruzianMonica,UdaJuris2022
2022-11-22 19:24:42,cptadriano2023,MauricioCostaRS
2022-11-22 19:24:42,bola1companhero,_Janoninho
2022-11-22 19:24:43,lupurpurina,RonaldoJBBarros
2022-11-22 19:24:44,DruzianMonica,alexfmotta
2022-11-22 19:24:44,JosTeix36149984,euailze
2022-11-22 19:24:45,marileia2141,FelipeFrazaorj
2022-11-22 19:24:47,JosTeix36149984,DREEZ_171
2022-11-22 19:24:48,leo2etil1,FelipeFrazaorj
2022-11-22 19:24:48,soniagregorio4,marianelazaro
2022-11-22 19:24:50,JosTeix36149984,cervejadgarrafa
2022-11-22 19:24:51,DruzianMonica,BrunoCalixto22
2022-11-22 19:24:52,bola1companhero,consallys
2022-11-22 19:24:54,JosTeix36149984,cesarcalejon1
2022-11-22 19:24:55,Sr_nulo,lidiacorrea20
2022-11-22 19:24:59,soniagregorio4,Elainnefaria1
2022-11-22 19:25:03,JoaoAug79603415,CarolPollice
2022-11-22 19:25:04,marileia2141,rexbonafide
2022-11-22 19:25:07,DruzianMonica,LidiaConta
2022-11-22 19:25:09,Dan_SK,nadiaprado7
2022-11-22 19:25:10,SBluhu,Andrisa01
2022-11-22 19:25:11,marta56028719,psy_fps
2022-11-22 19:25:12,Weslley02374166,MarcianoBrito13
2022-11-22 19:25:12,22Helder22,FelipZimmer
2022-11-22 19:25:13,badvibeslg,consallys
2022-11-22 19:25:16,gayLulista13,_Janoninho
2022-11-22 19:25:17,cptadriano2023,aro_marcia
2022-11-22 19:25:18,leo2etil1,E_PaKabah
2022-11-22 19:25:19,FD0g6aaGenTtKHV,Danicarlasou
2022-11-22 19:25:21,gayLulista13,euailze
2022-11-22 19:25:26,MairaMatoss,John_N4varro
2022-11-22 19:25:28,gayLulista13,consallys
2022-11-22 19:25:32,Elisinha_BR,Elainnefaria1
2022-11-22 19:25:33,silvaalinea,lazarorosa25
2022-11-22 19:25:34,gayLulista13,DREEZ_171
2022-11-22 19:25:35,badvibeslg,cesarcalejon1
2022-11-22 19:25:36,Arnaldo96251489,Amoresvidafeliz
2022-11-22 19:25:37,SBluhu,linapaulaqueir1
2022-11-22 19:25:37,leo2etil1,martinha17_
2022-11-22 19:25:40,AyltonBaptista,_Janoninho
2022-11-22 19:25:41,badvibeslg,euailze
2022-11-22 19:25:41,22Helder22,John_N4varro
2022-11-22 19:25:47,EdilsonBispo10,RonnyCombate
2022-11-22 19:25:47,Arnaldo96251489,sabinanogueira1
2022-11-22 19:25:47,Brenoguerraaju,SERGIOJUNIOR79r
2022-11-22 19:25:48,svennanciogmai1,joaodomenech
2022-11-22 19:25:49,TniaBarrozo,cervejadgarrafa
2022-11-22 19:25:50,silvaalinea,cesarcalejon1
2022-11-22 19:25:51,JcndoAmaral,Luisoli21929060
2022-11-22 19:25:52,svennanciogmai1,joaodomenech
2022-11-22 19:25:55,badvibeslg,DREEZ_171
2022-11-22 19:25:56,DruzianMonica,LuizAlb29422030
2022-11-22 19:25:58,Dan_SK,EdsonFilho74
2022-11-22 19:26:00,Arnaldo96251489,LidiaConta
2022-11-22 19:26:05,badvibeslg,cervejadgarrafa
2022-11-22 19:26:15,DruzianMonica,LucianaSV29
2022-11-22 19:26:15,Dan_SK,euailze
2022-11-22 19:26:16,leo2etil1,E_PaKabah
2022-11-22 19:26:17,Ewerton19771,DCDM115
2022-11-22 19:26:17,nadiaprado7,daniduncan
2022-11-22 19:26:17,Arnaldo96251489,Felipefaria777
2022-11-22 19:26:18,TerereTradicao,Danicarlasou
2022-11-22 19:26:21,SBluhu,Felipefaria777
2022-11-22 19:26:25,gayLulista13,MarcelaSaraivas
2022-11-22 19:26:25,Kaliljacob1,LucianaMSSanch1
2022-11-22 19:26:26,RosaHVitor,lazarorosa25
2022-11-22 19:26:26,Mariatirui,MarcianoBrito13
2022-11-22 19:26:27,badvibeslg,buarqueana13
2022-11-22 19:26:29,gayLulista13,cervejadgarrafa
2022-11-22 19:26:30,JcndoAmaral,CinthiaMagal
2022-11-22 19:26:31,mariahconrado,lidiacorrea20
2022-11-22 19:26:34,Kaliljacob1,_Janoninho
2022-11-22 19:26:35,30110a91517e460,Danicarlasou
2022-11-22 19:26:36,svennanciogmai1,lazarorosa25
2022-11-22 19:26:39,FD0g6aaGenTtKHV,Luisoli21929060
2022-11-22 19:26:39,bola1companhero,EdsonFilho74
2022-11-22 19:26:40,JoseRod61803783,psy_fps
2022-11-22 19:26:40,nadiaprado7,lazarorosa25
2022-11-22 19:26:42,gayLulista13,joaodomenech
2022-11-22 19:26:46,gayLulista13,joaodomenech
2022-11-22 19:26:48,leo2etil1,joaovoltou
2022-11-22 19:26:49,gayLulista13,zurenemanique
2022-11-22 19:26:50,nadiaprado7,cesarcalejon1
2022-11-22 19:26:51,TniaBarrozo,claudiofalatudo
2022-11-22 19:26:52,silvaalinea,_Janoninho
2022-11-22 19:26:53,gayLulista13,EdsonFilho74
2022-11-22 19:26:57,silvaalinea,cervejadgarrafa
2022-11-22 19:26:57,gayLulista13,lolaescreva
2022-11-22 19:26:59,Elisinha_BR,Suzano_info
2022-11-22 19:27:01,Tricolorspfc00,Elainnefaria1
2022-11-22 19:27:04,ceclaudio,UdaJuris2022
2022-11-22 19:27:04,gayLulista13,daniduncan
2022-11-22 19:27:04,Cricamg,consallys
2022-11-22 19:27:05,nadiaprado7,cervejadgarrafa
2022-11-22 19:27:06,Dan_SK,_Janoninho
2022-11-22 19:27:06,leo2etil1,Tricolorspfc00
2022-11-22 19:27:07,TniaBarrozo,joaodomenech
2022-11-22 19:27:08,gayLulista13,LucianaMSSanch1
2022-11-22 19:27:09,euvithecrown,lazarorosa25
2022-11-22 19:27:11,Elizabe54726333,John_N4varro
2022-11-22 19:27:11,euvithecrown,consallys
2022-11-22 19:27:12,Kaliljacob1,cesarcalejon1
2022-11-22 19:27:14,euvithecrown,euailze
2022-11-22 19:27:14,Arnaldo96251489,LucianaSV29
2022-11-22 19:27:15,silvaalinea,EdsonFilho74
2022-11-22 19:27:16,JacqueMuller,MauricioCostaRS
2022-11-22 19:27:17,Maripei82,vanzuty
2022-11-22 19:27:17,euvithecrown,DREEZ_171
2022-11-22 19:27:18,nadiaprado7,MarcelaSaraivas
2022-11-22 19:27:19,euvithecrown,cervejadgarrafa
2022-11-22 19:27:19,TerereTradicao,Elainnefaria1
2022-11-22 19:27:21,gayLulista13,joaodomenech
2022-11-22 19:27:21,Nem_liga,Danicarlasou
2022-11-22 19:27:21,ghmacambira,aro_marcia
2022-11-22 19:27:21,nadiaprado7,_Janoninho
2022-11-22 19:27:22,euvithecrown,MarcelaSaraivas
2022-11-22 19:27:24,euvithecrown,nadiaprado7
2022-11-22 19:27:24,nadiaprado7,_Janoninho
2022-11-22 19:27:24,gayLulista13,fonncllau10
2022-11-22 19:27:27,euvithecrown,cesarcalejon1
2022-11-22 19:27:28,gayLulista13,DielNascimento4
2022-11-22 19:27:30,nadiaprado7,joaodomenech
2022-11-22 19:27:31,gayLulista13,CarlosS48442375
2022-11-22 19:27:31,euvithecrown,buarqueana13
2022-11-22 19:27:32,30110a91517e460,KaiolOof
2022-11-22 19:27:32,euvithecrown,_Janoninho
2022-11-22 19:27:32,JacqueMuller,Kaiqueporto32
2022-11-22 19:27:34,Weslley02374166,MarcianoBrito13
2022-11-22 19:27:39,nadiaprado7,joaodomenech
2022-11-22 19:27:40,Arnaldo96251489,KayrusFenix
2022-11-22 19:27:41,AnaSant79378906,Danicarlasou
2022-11-22 19:27:41,SimonepbiSimone,Lindasod
2022-11-22 19:27:41,Dan_SK,DREEZ_171
2022-11-22 19:27:42,nadiaprado7,EdsonFilho74
2022-11-22 19:27:43,ghmacambira,Kaiqueporto32
2022-11-22 19:27:45,AnaSant79378906,Kaiqueporto32
2022-11-22 19:27:47,FD0g6aaGenTtKHV,vanete_araujo
2022-11-22 19:27:48,SimonepbiSimone,Kaiqueporto32
2022-11-22 19:27:48,milemile2022,MarcianoBrito13
2022-11-22 19:27:49,CarlosS10521054,UdaJuris2022
2022-11-22 19:27:49,badvibeslg,joaodomenech
2022-11-22 19:27:54,nadiaprado7,DielNascimento4
2022-11-22 19:27:54,badvibeslg,_Janoninho
2022-11-22 19:27:56,TniaBarrozo,marcosaraujjoo
2022-11-22 19:27:57,Cizinhah,_Janoninho
2022-11-22 19:27:57,nadiaprado7,lolaescreva
2022-11-22 19:28:01,nadiaprado7,joaodomenech
2022-11-22 19:28:01,gayLulista13,RonaldoJBBarros
2022-11-22 19:28:02,DioneIracema,FelipZimmer
2022-11-22 19:28:02,soniagregorio4,AspasDireita
2022-11-22 19:28:04,gayLulista13,joaodomenech
2022-11-22 19:28:07,gayLulista13,MarcianoBrito13
2022-11-22 19:28:09,SimonepbiSimone,vanete_araujo
2022-11-22 19:28:09,leo2etil1,Lindasod
2022-11-22 19:28:09,bot_corno,EdsonFilho74
2022-11-22 19:28:09,nadiaprado7,DREEZ_171
2022-11-22 19:28:10,gayLulista13,_Janoninho
2022-11-22 19:28:11,Roberto65739999,jdgrings
2022-11-22 19:28:12,Arnaldo96251489,leojardels
2022-11-22 19:28:13,gayLulista13,JRBRONKO
2022-11-22 19:28:15,nadiaprado7,CarlosS48442375
2022-11-22 19:28:17,GLAUCIBARROS15,buarqueana13
2022-11-22 19:28:17,gayLulista13,sorayabborges
2022-11-22 19:28:18,nadiaprado7,_Janoninho
2022-11-22 19:28:21,badvibeslg,_Janoninho
2022-11-22 19:28:22,nadiaprado7,joaodomenech
2022-11-22 19:28:23,gayLulista13,oicram2016
2022-11-22 19:28:24,badvibeslg,joaodomenech
2022-11-22 19:28:26,nadiaprado7,OceanAlves
2022-11-22 19:28:27,gayLulista13,TiciaEvans
2022-11-22 19:28:29,SimonepbiSimone,UdaJuris2022
2022-11-22 19:28:29,leo2etil1,mjmacul_lima
2022-11-22 19:28:30,gayLulista13,cassiooliveir_
2022-11-22 19:28:32,BobNoza,_Janoninho
2022-11-22 19:28:33,SimonepbiSimone,Andrisa01
2022-11-22 19:28:34,nadiaprado7,cassiooliveir_
2022-11-22 19:28:35,Arnaldo96251489,DoutorRedpill
2022-11-22 19:28:35,JcndoAmaral,linapaulaqueir1
2022-11-22 19:28:35,TniaBarrozo,MarcianoBrito13
2022-11-22 19:28:37,nadiaprado7,_Janoninho
2022-11-22 19:28:38,leo2etil1,cardoso_boni
2022-11-22 19:28:39,gayLulista13,Cro_thom
2022-11-22 19:28:40,nadiaprado7,joaodomenech
2022-11-22 19:28:41,neybuenosc,Danicarlasou
2022-11-22 19:28:44,gayLulista13,MarcianoBrito13
2022-11-22 19:28:44,soniagregorio4,lugubremonotomo
2022-11-22 19:28:45,SimonepbiSimone,GgmAndrews
2022-11-22 19:28:46,Jotacesse,JoaquinTeixeira
2022-11-22 19:28:47,roberto_moyses,MauricioCostaRS
2022-11-22 19:28:47,nadiaprado7,joaodomenech
2022-11-22 19:28:48,SSRE05187441,vanete_araujo
2022-11-22 19:28:49,JcndoAmaral,Wagner_R_O
2022-11-22 19:28:50,nadiaprado7,joaodomenech
2022-11-22 19:28:52,opinamundos,Kaiqueporto32
2022-11-22 19:28:52,gayLulista13,LulaSilvaLivre
2022-11-22 19:28:55,30110a91517e460,aurireis
2022-11-22 19:28:57,nadiaprado7,MDu2022
2022-11-22 19:28:58,22Helder22,vanete_araujo
2022-11-22 19:28:58,Arnaldo96251489,GgmAndrews
2022-11-22 19:28:59,gayLulista13,MarcianoBrito13
2022-11-22 19:29:01,LciaSou28589004,Elainnefaria1
2022-11-22 19:29:02,SimonepbiSimone,Luisoli21929060
2022-11-22 19:29:04,gayLulista13,AngelJones_13
2022-11-22 19:29:05,Arnaldo96251489,AloyAV2
2022-11-22 19:29:05,giorismarm,BrunoCalixto22
2022-11-22 19:29:06,roberto_moyses,JoaquinTeixeira
2022-11-22 19:29:06,SessaAriel,M_Cristian18
2022-11-22 19:29:08,gayLulista13,M_Cristian18
2022-11-22 19:29:09,TerereTradicao,KaiolOof
2022-11-22 19:29:09,Bolsonaro22P,Kaiqueporto32
2022-11-22 19:29:12,gayLulista13,MarcianoBrito13
2022-11-22 19:29:13,Jotacesse,MauricioCostaRS
2022-11-22 19:29:16,gayLulista13,joaodomenech
2022-11-22 19:29:18,JcndoAmaral,joaovoltou
2022-11-22 19:29:21,gayLulista13,joaodomenech
2022-11-22 19:29:21,Jotacesse,Wallcostajf
2022-11-22 19:29:22,leo2etil1,aquiflavio
2022-11-22 19:29:22,GeovannyLucas8,cesarcalejon1
2022-11-22 19:29:22,SimonepbiSimone,John_N4varro
2022-11-22 19:29:23,TerereTradicao,Suzano_info
2022-11-22 19:29:24,gayLulista13,_Janoninho
2022-11-22 19:29:31,gayLulista13,P_de_Plotino
2022-11-22 19:29:31,DonizetePitondo,Kaiqueporto32
2022-11-22 19:29:35,gayLulista13,netto41
2022-11-22 19:29:37,SimonepbiSimone,lugubremonotomo
2022-11-22 19:29:37,larissasonielly,MarcelaSaraivas
2022-11-22 19:29:39,JcndoAmaral,mjmacul_lima
2022-11-22 19:29:41,Arnaldo96251489,Amoresvidafeliz
2022-11-22 19:29:41,gayLulista13,edsozx
2022-11-22 19:29:41,DioneIracema,Paulo_Dupont
2022-11-22 19:29:43,larissasonielly,lazarorosa25
2022-11-22 19:29:44,FerMach59373858,Luisoli21929060
2022-11-22 19:29:47,MeziatMarta,_Janoninho
2022-11-22 19:29:52,gayLulista13,joaodomenech
2022-11-22 19:29:53,SharonPecnik,MDemocracia22
2022-11-22 19:29:55,Andreaasiss0303,marcosaraujjoo
2022-11-22 19:29:56,marinacafadv,cesarcalejon1
2022-11-22 19:29:59,larissasonielly,cervejadgarrafa
2022-11-22 19:30:01,gayLulista13,PalhaWill
2022-11-22 19:30:01,bozo_bot,marcosaraujjoo
2022-11-22 19:30:02,bozo_bot,marcosaraujjoo
2022-11-22 19:30:03,gayLulista13,MDu2022
2022-11-22 19:30:04,gleyseviana_,_Janoninho
2022-11-22 19:30:05,SimonepbiSimone,rexbonafide
2022-11-22 19:30:10,soniagregorio4,Douglasvet33
2022-11-22 19:30:11,Elisinha_BR,FelipZimmer
2022-11-22 19:30:11,Cris42405695,Wallcostajf
2022-11-22 19:30:13,gleyseviana_,cesarcalejon1
2022-11-22 19:30:16,TerereTradicao,Suzano_info
2022-11-22 19:30:17,larissasonielly,DREEZ_171
2022-11-22 19:30:19,leo2etil1,vanzuty
2022-11-22 19:30:20,gayLulista13,sorayabborges
2022-11-22 19:30:26,binyfim,MauricioCostaRS
2022-11-22 19:30:28,leo2etil1,_winston_br
2022-11-22 19:30:34,soniagregorio4,FelipeFrazaorj
2022-11-22 19:30:35,gayLulista13,_Janoninho
2022-11-22 19:30:36,gleyseviana_,lazarorosa25
2022-11-22 19:30:37,roberto_moyses,vanete_araujo
2022-11-22 19:30:47,LciaSou28589004,mjmacul_lima
2022-11-22 19:30:52,HelioAdolfo1,JoaquinTeixeira
2022-11-22 19:30:56,gayLulista13,joaodomenech
2022-11-22 19:30:56,giorismarm,linapaulaqueir1
2022-11-22 19:30:58,Maripei82,SERGIOJUNIOR79r
2022-11-22 19:31:01,gayLulista13,MarcianoBrito13
2022-11-22 19:31:02,SuzanaGomesofc,Wallcostajf
2022-11-22 19:31:04,gayLulista13,elianeespindo14
2022-11-22 19:31:07,larissasonielly,M_Cristian18
2022-11-22 19:31:09,deniseborba23,lazarorosa25
2022-11-22 19:31:10,gayLulista13,giordano_girl
2022-11-22 19:31:14,roberto_moyses,CinthiaMagal
2022-11-22 19:31:16,giorismarm,MarloneBHMG
2022-11-22 19:31:18,JcndoAmaral,juliartmy
2022-11-22 19:31:18,Cizinhah,_Janoninho
2022-11-22 19:31:20,deniseborba23,consallys
2022-11-22 19:31:24,deniseborba23,MarcelaSaraivas
2022-11-22 19:31:25,gayLulista13,danielmarks17
2022-11-22 19:31:32,gayLulista13,_Janoninho
2022-11-22 19:31:33,deniseborba23,cervejadgarrafa
2022-11-22 19:31:36,homo10sapiens,marcosaraujjoo
2022-11-22 19:31:38,mar_solceu,Danicarlasou
2022-11-22 19:31:40,gayLulista13,MarcianoBrito13
2022-11-22 19:31:42,Oniramleffe,MauricioCostaRS
2022-11-22 19:31:44,gayLulista13,OceanAlves
2022-11-22 19:31:45,SSRE05187441,Wagner_R_O
2022-11-22 19:31:45,JcndoAmaral,E_PaKabah
2022-11-22 19:31:49,deniseborba23,claudiofalatudo
2022-11-22 19:31:49,GutoVioleiro,MauricioCostaRS
2022-11-22 19:31:52,gayLulista13,velhodoriorj
2022-11-22 19:31:53,SamuelFBrust,MauricioCostaRS
2022-11-22 19:31:55,SimonepbiSimone,AlvesContabeis
2022-11-22 19:31:55,gayLulista13,jamlima77
2022-11-22 19:31:55,binyfim,JoaquinTeixeira
2022-11-22 19:31:56,MairaMatoss,LueltonB
2022-11-22 19:31:56,Cizinhah,CarlosS48442375
2022-11-22 19:31:58,GutoVioleiro,JoaquinTeixeira
2022-11-22 19:32:00,gayLulista13,IsabelA11063116
2022-11-22 19:32:00,HelioAdolfo1,CinthiaMagal
2022-11-22 19:32:01,SamuelFBrust,Danicarlasou
2022-11-22 19:32:02,giorismarm,CinthiaMagal
2022-11-22 19:32:02,GutoVioleiro,Suzano_info
2022-11-22 19:32:06,giorismarm,Suzano_info
2022-11-22 19:32:07,HelioAdolfo1,Wallcostajf
2022-11-22 19:32:11,SimonepbiSimone,FelipeFrazaorj
2022-11-22 19:32:12,andre_cassio,Kaiqueporto32
2022-11-22 19:32:15,AMaluan2022,BrunoCalixto22
2022-11-22 19:32:18,soniagregorio4,joaovoltou
2022-11-22 19:32:20,Mariais71386220,BrunoCalixto22
2022-11-22 19:32:21,homo10sapiens,claudiofalatudo
2022-11-22 19:32:23,jchaves1111,JoaquinTeixeira
2022-11-22 19:32:25,FerMach59373858,Wallcostajf
2022-11-22 19:32:25,binyfim,GgmAndrews
2022-11-22 19:32:25,andre_cassio,Suzano_info
